step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2778,11329488,22224,0.003964114049445971,0.875,0.875,,,,,
2779,11335448,22232,0.003321241007637569,1.0,1.0,,,,,
2780,11339168,22240,0.0053775690963420155,1.0,1.0,,,,,
2781,11344296,22248,0.004125166025225921,0.875,0.875,,,,,
2782,11349552,22256,0.003174239189916545,0.875,0.875,,,,,
2783,11353784,22264,0.00784156529189481,0.625,0.625,,,,,
2784,11358720,22272,0.004776048140556472,0.875,0.875,,,,,
2785,11361480,22280,0.006069856870283129,1.0,1.0,0.003607721239474371,1.0,1.0,,
2786,11364560,22288,0.007933419469486459,0.875,0.875,,,,,
2787,11367512,22296,0.004834571205012189,0.75,0.75,,,,,
2788,11372256,22304,0.0040377094240434,1.0,1.0,,,,,
2789,11375720,22312,0.006419387288451449,1.0,1.0,,,,,
2790,11380016,22320,0.004726146685822023,0.875,0.875,,,,,
2791,11384056,22328,0.004806970714170791,1.0,1.0,,,,,
2792,11388288,22336,0.003263367433331582,1.0,1.0,,,,,
2793,11392200,22344,0.004809250175863607,0.875,0.875,0.007835078669576884,0.75,0.75,,
2794,11395344,22352,0.004384808535951802,1.0,1.0,,,,,
2795,11398424,22360,0.004327255408103529,0.875,0.875,,,,,
2796,11402208,22368,0.006386362356553773,0.875,0.875,,,,,
2797,11407848,22376,0.004940311360072804,0.75,0.75,,,,,
2798,11413936,22384,0.0045846922084394025,0.875,0.875,,,,,
2799,11417592,22392,0.005981849193022924,1.0,1.0,,,,,
2800,11423168,22400,0.0060918584761259975,1.0,1.0,,,,,
2801,11426184,22408,0.00722781386084891,1.0,1.0,0.004106778001821671,0.875,0.875,,
2802,11431568,22416,0.00685585596454578,0.625,0.625,,,,,
2803,11436632,22424,0.005988139905014601,1.0,1.0,,,,,
2804,11439200,22432,0.007820417533653676,1.0,1.0,,,,,
2805,11444200,22440,0.007058318504486852,0.875,0.875,,,,,
2806,11447920,22448,0.005470989357775747,0.625,0.625,,,,,
2807,11451064,22456,0.006924249880541363,0.875,0.875,,,,,
2808,11454016,22464,0.006154081098453798,1.0,1.0,,,,,
2809,11459208,22472,0.005540319542113934,0.625,0.625,0.004331887646797611,0.875,0.875,,
2810,11463312,22480,0.006418594305200728,0.875,0.875,,,,,
2811,11467288,22488,0.006131084061606703,0.875,0.875,,,,,
2812,11474016,22496,0.00501380219564363,0.875,0.875,,,,,
2813,11477736,22504,0.004586011689372183,1.0,1.0,,,,,
2814,11481328,22512,0.005631489207735229,1.0,1.0,,,,,
2815,11484216,22520,0.008317918079212741,1.0,1.0,,,,,
2816,11488320,22528,0.005930284533513322,1.0,1.0,,,,,
2817,11492104,22536,0.0065712582753151855,0.75,0.75,0.007210244837314207,1.0,1.0,,
2818,11497104,22544,0.0061812174182236486,1.0,1.0,,,,,
2819,11501528,22552,0.006411881282985775,0.875,0.875,,,,,
2820,11506528,22560,0.003872815335357823,0.75,0.75,,,,,
2821,11509928,22568,0.005248208906189507,0.875,0.875,,,,,
2822,11514096,22576,0.0056503544977119765,0.875,0.875,,,,,
2823,11517560,22584,0.006460717917662572,0.875,0.875,,,,,
2824,11520256,22592,0.004719800493138586,1.0,1.0,,,,,
2825,11524360,22600,0.008172587070923283,0.875,0.875,0.009211281546219845,0.625,0.625,,
2826,11528336,22608,0.007136383261105937,1.0,1.0,,,,,
2827,11533016,22616,0.005962229310537604,1.0,1.0,,,,,
2828,11536992,22624,0.007458052602205467,0.875,0.875,,,,,
2829,11539880,22632,0.008530034209188521,0.625,0.625,,,,,
2830,11544304,22640,0.004036434484861439,1.0,1.0,,,,,
2831,11548600,22648,0.0032016127596922904,0.625,0.625,,,,,
2832,11554496,22656,0.005328382717262386,0.875,0.875,,,,,
2833,11557960,22664,0.007175829097513642,0.75,0.75,0.0055649444241326965,0.875,0.875,,
2834,11561552,22672,0.006613795888239238,0.875,0.875,,,,,
2835,11566808,22680,0.0056057617947222966,1.0,1.0,,,,,
2836,11569184,22688,0.006240999276478824,1.0,1.0,,,,,
2837,11573736,22696,0.006528152216454117,0.75,0.75,,,,,
2838,11577008,22704,0.005656017562570539,1.0,1.0,,,,,
2839,11580152,22712,0.004477845622631881,0.875,0.875,,,,,
2840,11582976,22720,0.0031798004589337404,1.0,1.0,,,,,
2841,11588424,22728,0.003532032182684463,1.0,1.0,0.005721623920311338,0.875,0.875,,
2842,11593104,22736,0.006390142052861111,1.0,1.0,,,,,
2843,11596504,22744,0.007509844017242035,1.0,1.0,,,,,
2844,11600736,22752,0.006164938951304434,1.0,1.0,,,,,
2845,11605800,22760,0.003914236510947083,1.0,1.0,,,,,
2846,11609584,22768,0.00639953170982362,0.875,0.875,,,,,
2847,11613816,22776,0.004254264895262486,1.0,1.0,,,,,
2848,11619776,22784,0.00410330903460958,1.0,1.0,,,,,
2849,11624712,22792,0.005165582532081137,0.875,0.875,0.007149108969011649,0.875,0.875,,
2850,11629584,22800,0.004914190175776871,0.75,0.75,,,,,
2851,11634840,22808,0.00671193959914902,0.625,0.625,,,,,
2852,11638176,22816,0.0064364393275329,0.875,0.875,,,,,
2853,11642536,22824,0.005403417425019741,0.875,0.875,,,,,
2854,11647280,22832,0.0039200736372026115,1.0,1.0,,,,,
2855,11650552,22840,0.006145442635184779,0.75,0.75,,,,,
2856,11655104,22848,0.00728307348891757,0.75,0.75,,,,,
2857,11658504,22856,0.007639807704613302,0.625,0.625,0.008052975333284982,0.875,0.875,,
2858,11662992,22864,0.003924941166188773,1.0,1.0,,,,,
2859,11666968,22872,0.005824573611762916,0.75,0.75,,,,,
2860,11670112,22880,0.004957462273980048,0.75,0.75,,,,,
2861,11673576,22888,0.005993956973806945,0.75,0.75,,,,,
2862,11678832,22896,0.006688052975837783,0.875,0.875,,,,,
2863,11682872,22904,0.0048471119819451965,0.875,0.875,,,,,
2864,11686144,22912,0.008060097692564754,0.75,0.75,,,,,
2865,11689224,22920,0.005309228295252512,0.875,0.875,0.0037578919040921486,0.875,0.875,,
2866,11692880,22928,0.00462316907986217,1.0,1.0,,,,,
2867,11696920,22936,0.0050184550912586775,1.0,1.0,,,,,
2868,11702176,22944,0.005053088517142941,0.875,0.875,,,,,
2869,11705192,22952,0.003119078988642227,1.0,1.0,,,,,
2870,11709424,22960,0.004785411186472589,1.0,1.0,,,,,
2871,11712184,22968,0.007498928693329754,0.875,0.875,,,,,
2872,11715264,22976,0.004482146526435076,1.0,1.0,,,,,
2873,11719240,22984,0.006180330245473846,0.75,0.75,0.009469305313013238,0.75,0.75,,
2874,11725328,22992,0.003503080483313532,0.875,0.875,,,,,
2875,11728984,23000,0.0044420554728009445,1.0,1.0,,,,,
2876,11734304,23008,0.0042402816747883244,1.0,1.0,,,,,
2877,11737128,23016,0.007126320884781437,0.875,0.875,,,,,
2878,11740400,23024,0.003197399682127205,1.0,1.0,,,,,
2879,11744888,23032,0.0052469467936249485,0.875,0.875,,,,,
2880,11748352,23040,0.006098926084946733,1.0,1.0,,,,,
2881,11750920,23048,0.005192138417195314,1.0,1.0,0.010091391249888802,0.875,0.875,,
2882,11755344,23056,0.00397207806469322,1.0,1.0,,,,,
2883,11758616,23064,0.00484164630920336,1.0,1.0,,,,,
2884,11761824,23072,0.005321628004161744,0.875,0.875,,,,,
2885,11766632,23080,0.006217465591153112,0.75,0.75,,,,,
2886,11770480,23088,0.006810973697736791,0.75,0.75,,,,,
2887,11773496,23096,0.004800365543028676,1.0,1.0,,,,,
2888,11776000,23104,0.005443804859428497,0.875,0.875,,,,,
2889,11782216,23112,0.004877905966011343,1.0,1.0,0.008053317393834695,0.625,0.625,,
2890,11785872,23120,0.007293219818971647,0.875,0.875,,,,,
2891,11790296,23128,0.005880391048347592,0.875,0.875,,,,,
2892,11794720,23136,0.0050850320630687566,1.0,1.0,,,,,
2893,11798440,23144,0.006191371168503714,1.0,1.0,,,,,
2894,11803376,23152,0.003310692373258748,1.0,1.0,,,,,
2895,11807416,23160,0.00503083104399828,1.0,1.0,,,,,
2896,11811904,23168,0.004973999636147692,0.875,0.875,,,,,
2897,11816264,23176,0.005691860044251337,0.75,0.75,0.006819100438267273,0.875,0.875,,
2898,11819280,23184,0.005790318032499261,0.875,0.875,,,,,
2899,11823960,23192,0.007264316631159041,1.0,1.0,,,,,
2900,11828832,23200,0.00520331668512507,1.0,1.0,,,,,
2901,11832232,23208,0.0061264465661390695,1.0,1.0,,,,,
2902,11836336,23216,0.006773381355886311,0.875,0.875,,,,,
2903,11840056,23224,0.004143232807131824,0.875,0.875,,,,,
2904,11844352,23232,0.005421717586247931,1.0,1.0,,,,,
2905,11848072,23240,0.005349161862841601,1.0,1.0,0.007857896181287816,0.75,0.75,,
2906,11852240,23248,0.006102318491216897,0.625,0.625,,,,,
2907,11855896,23256,0.006177816931900807,0.875,0.875,,,,,
2908,11858592,23264,0.007276744693621506,0.75,0.75,,,,,
2909,11862888,23272,0.0032071850287034936,1.0,1.0,,,,,
2910,11866352,23280,0.006079294999168753,1.0,1.0,,,,,
2911,11870136,23288,0.005614871542557509,1.0,1.0,,,,,
2912,11874432,23296,0.0040045778334583315,1.0,1.0,,,,,
2913,11880840,23304,0.005365514256094879,0.75,0.75,0.006896186906695335,0.75,0.75,,
2914,11884240,23312,0.005643826069919907,1.0,1.0,,,,,
2915,11888920,23320,0.002950096978326101,0.875,0.875,,,,,
2916,11891872,23328,0.005161976449986486,1.0,1.0,,,,,
2917,11896296,23336,0.004939052966534519,0.875,0.875,,,,,
2918,11899056,23344,0.004967504490738735,1.0,1.0,,,,,
2919,11903416,23352,0.004845553456570903,0.875,0.875,,,,,
2920,11906944,23360,0.005534934645758757,1.0,1.0,,,,,
2921,11909384,23368,0.005112772184331674,1.0,1.0,0.006211526875094569,0.875,0.875,,
2922,11912976,23376,0.005565204095011486,0.875,0.875,,,,,
2923,11917784,23384,0.005561824527075354,0.875,0.875,,,,,
2924,11922208,23392,0.004762177534947036,1.0,1.0,,,,,
2925,11926312,23400,0.004887480257776693,0.875,0.875,,,,,
2926,11930736,23408,0.0055251402602014155,0.875,0.875,,,,,
2927,11934328,23416,0.006960749569590494,1.0,1.0,,,,,
2928,11938304,23424,0.0038474063768938723,0.75,0.75,,,,,
2929,11942088,23432,0.003226864515993828,1.0,1.0,0.005764482021643686,0.75,0.75,,
2930,11947280,23440,0.004188859617239786,0.75,0.75,,,,,
2931,11953496,23448,0.0031999436288335046,0.875,0.875,,,,,
2932,11957728,23456,0.006918800849984184,0.625,0.625,,,,,
2933,11961704,23464,0.005643714523011509,1.0,1.0,,,,,
2934,11965104,23472,0.009087673721547979,0.75,0.75,,,,,
2935,11969144,23480,0.004872716003953413,0.875,0.875,,,,,
2936,11972608,23488,0.004367416366548554,1.0,1.0,,,,,
2937,11977224,23496,0.006390389735462278,0.75,0.75,0.008986981138269588,1.0,1.0,,
2938,11980944,23504,0.0037899470694955197,1.0,1.0,,,,,
2939,11984152,23512,0.0065599014773336205,0.875,0.875,,,,,
2940,11989344,23520,0.006190760206944072,0.875,0.875,,,,,
2941,11993640,23528,0.005780650373081448,1.0,1.0,,,,,
2942,11997552,23536,0.006678909785660011,1.0,1.0,,,,,
2943,12002168,23544,0.005496365871951053,0.75,0.75,,,,,
2944,12005632,23552,0.005096862973851342,1.0,1.0,,,,,
2945,12009288,23560,0.006411049169507059,1.0,1.0,0.006028365378355609,1.0,1.0,,
2946,12013136,23568,0.004860301285539962,0.75,0.75,,,,,
2947,12016024,23576,0.007621619184204664,0.875,0.875,,,,,
2948,12019360,23584,0.0057891001649143705,0.875,0.875,,,,,
2949,12023784,23592,0.006229791024352096,1.0,1.0,,,,,
2950,12027568,23600,0.0061966947273125505,0.875,0.875,,,,,
2951,12031608,23608,0.005275066149334896,1.0,1.0,,,,,
2952,12035776,23616,0.0054929420497897225,1.0,1.0,,,,,
2953,12040392,23624,0.00751207987799213,0.75,0.75,0.007201599747964725,0.625,0.625,,
2954,12045200,23632,0.0058814959392757184,0.875,0.875,,,,,
2955,12048280,23640,0.006651470288756689,0.75,0.75,,,,,
2956,12052960,23648,0.0056072232091828565,0.75,0.75,,,,,
2957,12060200,23656,0.0042511276371294026,0.875,0.875,,,,,
2958,12063472,23664,0.007568944084792157,0.875,0.875,,,,,
2959,12067192,23672,0.0063123406810257745,0.5,0.5,,,,,
2960,12070528,23680,0.0055513691023463315,1.0,1.0,,,,,
2961,12073992,23688,0.00578870821071588,0.875,0.875,0.005978122310372712,0.875,0.875,,
2962,12077456,23696,0.006405483571606009,1.0,1.0,,,,,
2963,12080792,23704,0.007969359011190934,0.875,0.875,,,,,
2964,12083872,23712,0.007787488981204502,1.0,1.0,,,,,
2965,12088232,23720,0.005873423660025478,1.0,1.0,,,,,
2966,12092208,23728,0.006446183045168789,0.875,0.875,,,,,
2967,12095224,23736,0.004425578016987811,1.0,1.0,,,,,
2968,12098560,23744,0.006273662370078079,0.875,0.875,,,,,
2969,12101448,23752,0.004548247174807065,0.875,0.875,0.005167184545417544,1.0,1.0,,
2970,12105168,23760,0.0041469659052683575,1.0,1.0,,,,,
2971,12108504,23768,0.006362445418812798,0.875,0.875,,,,,
2972,12112480,23776,0.005062561751035294,1.0,1.0,,,,,
2973,12117032,23784,0.004987984575011972,0.875,0.875,,,,,
2974,12120048,23792,0.006114887246880854,1.0,1.0,,,,,
2975,12123640,23800,0.005293263899045736,0.875,0.875,,,,,
2976,12127232,23808,0.007630622924287597,1.0,1.0,,,,,
2977,12131464,23816,0.005093022089056206,0.875,0.875,0.005988496040082566,0.875,0.875,,
2978,12134672,23824,0.004014566918432672,0.875,0.875,,,,,
2979,12140504,23832,0.0037716188373627356,0.875,0.875,,,,,
2980,12145120,23840,0.004226915960378646,1.0,1.0,,,,,
2981,12149608,23848,0.003955105658954618,1.0,1.0,,,,,
2982,12153712,23856,0.003993264288305999,0.75,0.75,,,,,
2983,12157048,23864,0.00556033888769731,1.0,1.0,,,,,
2984,12161024,23872,0.00499603530176424,0.875,0.875,,,,,
2985,12165192,23880,0.005342276669975361,0.75,0.75,0.00607636140870601,0.75,0.75,,
2986,12168080,23888,0.0056206429829068,0.75,0.75,,,,,
2987,12174104,23896,0.006432773540727602,1.0,1.0,,,,,
2988,12180512,23904,0.004477178442231974,0.875,0.875,,,,,
2989,12183976,23912,0.003957977402249114,1.0,1.0,,,,,
2990,12186928,23920,0.005013424776518396,1.0,1.0,,,,,
2991,12190904,23928,0.0035849996400773936,1.0,1.0,,,,,
2992,12195904,23936,0.00688819375984502,0.875,0.875,,,,,
2993,12199176,23944,0.005254812808384085,0.875,0.875,0.006223169413945735,0.75,0.75,,
2994,12203792,23952,0.004074512350921943,0.875,0.875,,,,,
2995,12206680,23960,0.006127762886527765,1.0,1.0,,,,,
2996,12210400,23968,0.0042862286588604215,1.0,1.0,,,,,
2997,12213928,23976,0.005331603391120429,0.875,0.875,,,,,
2998,12218608,23984,0.00524434408341538,0.875,0.875,,,,,
2999,12221624,23992,0.0051232915218092,1.0,1.0,,,,,
3000,12227328,24000,0.00499493162254693,0.875,0.875,,,,,
3001,12231688,24008,0.005477020925672786,0.875,0.875,0.00824444724414349,0.875,0.875,,
3002,12235664,24016,0.006354410663347171,0.875,0.875,,,,,
3003,12240728,24024,0.005697806271197657,0.875,0.875,,,,,
3004,12245024,24032,0.006652965520128605,1.0,1.0,,,,,
3005,12249704,24040,0.0036521252881562844,1.0,1.0,,,,,
3006,12253360,24048,0.008544018067195246,1.0,1.0,,,,,
3007,12258808,24056,0.004082999305807647,0.875,0.875,,,,,
3008,12262912,24064,0.007188609052876719,1.0,1.0,,,,,
3009,12266376,24072,0.004399444371425337,1.0,1.0,0.004673461809003154,1.0,1.0,,
3010,12270800,24080,0.006019159884885632,1.0,1.0,,,,,
3011,12276056,24088,0.006066895744011113,0.875,0.875,,,,,
3012,12281632,24096,0.002701538633766448,1.0,1.0,,,,,
3013,12287208,24104,0.005993274212720179,0.75,0.75,,,,,
3014,12292016,24112,0.006395118774318496,0.75,0.75,,,,,
3015,12295352,24120,0.005270117212338833,0.75,0.75,,,,,
3016,12298240,24128,0.008057869342097453,0.75,0.75,,,,,
3017,12302344,24136,0.006353363960844502,1.0,1.0,0.008206700527232014,0.5,0.5,,
3018,12308048,24144,0.005512066375251139,0.875,0.875,,,,,
3019,12312600,24152,0.0041164965835726475,1.0,1.0,,,,,
3020,12317472,24160,0.004219491483800239,1.0,1.0,,,,,
3021,12322984,24168,0.0070059850492484145,1.0,1.0,,,,,
3022,12325424,24176,0.005552181761172909,1.0,1.0,,,,,
3023,12328824,24184,0.005491030311361796,0.875,0.875,,,,,
3024,12333120,24192,0.006303576665788951,1.0,1.0,,,,,
3025,12336264,24200,0.009295266688925547,0.875,0.875,0.0041430465910910095,0.75,0.75,,
3026,12340048,24208,0.00405772652362962,1.0,1.0,,,,,
3027,12342872,24216,0.004263108412156867,1.0,1.0,,,,,
3028,12347360,24224,0.006017283779607252,0.625,0.625,,,,,
3029,12352360,24232,0.0039578196392780485,0.875,0.875,,,,,
3030,12356464,24240,0.006270051062008359,0.625,0.625,,,,,
3031,12361976,24248,0.007729035319795735,1.0,1.0,,,,,
3032,12365568,24256,0.006749337450054886,1.0,1.0,,,,,
3033,12369352,24264,0.005824279908770773,1.0,1.0,0.007686432910192086,0.5,0.5,,
3034,12374416,24272,0.00393471120859526,0.875,0.875,,,,,
3035,12379800,24280,0.004793020391423,1.0,1.0,,,,,
3036,12384352,24288,0.004802249030172737,1.0,1.0,,,,,
3037,12388392,24296,0.003195622642152222,0.875,0.875,,,,,
3038,12392624,24304,0.005195405438894603,0.875,0.875,,,,,
3039,12395320,24312,0.003818284161825678,1.0,1.0,,,,,
3040,12398592,24320,0.004909175925439989,0.875,0.875,,,,,
3041,12401864,24328,0.006183480069442966,0.75,0.75,0.006326836818180432,0.625,0.625,,
3042,12407824,24336,0.005361792370309056,1.0,1.0,,,,,
3043,12412568,24344,0.0033998980982689483,1.0,1.0,,,,,
3044,12418336,24352,0.0038491446407212704,0.75,0.75,,,,,
3045,12421608,24360,0.005312425475903901,1.0,1.0,,,,,
3046,12425648,24368,0.005395807213506487,0.875,0.875,,,,,
3047,12431160,24376,0.006887939132669496,0.75,0.75,,,,,
3048,12434944,24384,0.008006913449268538,0.875,0.875,,,,,
3049,12439048,24392,0.006736530461678832,0.875,0.875,0.007073675619781651,1.0,1.0,,
3050,12442640,24400,0.004955950806001808,1.0,1.0,,,,,
3051,12445784,24408,0.009631599633019364,0.625,0.625,,,,,
3052,12449760,24416,0.006013425094242944,1.0,1.0,,,,,
3053,12454248,24424,0.007015609655595004,0.625,0.625,,,,,
3054,12459888,24432,0.004095468251860912,0.875,0.875,,,,,
3055,12465080,24440,0.005254181652246942,0.875,0.875,,,,,
3056,12468224,24448,0.005945004207619065,1.0,1.0,,,,,
3057,12472840,24456,0.007480420399251023,0.875,0.875,0.00801444631979316,0.875,0.875,,
3058,12476048,24464,0.006239127093894213,1.0,1.0,,,,,
3059,12480856,24472,0.0053574497605049275,0.875,0.875,,,,,
3060,12483808,24480,0.006972710015298661,1.0,1.0,,,,,
3061,12488488,24488,0.007130315322252234,0.875,0.875,,,,,
3062,12492016,24496,0.005952373632677432,1.0,1.0,,,,,
3063,12498104,24504,0.005355686370177605,0.875,0.875,,,,,
3064,12500800,24512,0.007123767533837931,1.0,1.0,,,,,
3065,12504456,24520,0.005536422424607924,1.0,1.0,0.0054763724343390285,0.75,0.75,,
3066,12508560,24528,0.004322685099389415,1.0,1.0,,,,,
3067,12513240,24536,0.0057838427470362766,1.0,1.0,,,,,
3068,12516576,24544,0.006845326847415399,0.875,0.875,,,,,
3069,12521448,24552,0.003371384688461479,1.0,1.0,,,,,
3070,12525424,24560,0.005791241055873984,0.875,0.875,,,,,
3071,12529144,24568,0.005680397454251895,0.875,0.875,,,,,
3072,12531776,24576,0.004072153678493591,1.0,1.0,,,,,
3073,12535048,24584,0.006660617412518137,0.875,0.875,0.00623823093297608,1.0,1.0,,
3074,12539408,24592,0.0052952127484024,0.875,0.875,,,,,
3075,12543320,24600,0.005164137863411283,0.875,0.875,,,,,
3076,12547808,24608,0.005461200203717423,1.0,1.0,,,,,
3077,12551976,24616,0.0038836288357498956,1.0,1.0,,,,,
3078,12555504,24624,0.005492214990150696,0.875,0.875,,,,,
3079,12558904,24632,0.005299431653531967,0.875,0.875,,,,,
3080,12564096,24640,0.005441476293403154,1.0,1.0,,,,,
3081,12567752,24648,0.004106877698918269,1.0,1.0,0.008521891281838756,0.625,0.625,,
3082,12570832,24656,0.006102421132982032,0.875,0.875,,,,,
3083,12573848,24664,0.008601451210815162,0.875,0.875,,,,,
3084,12578272,24672,0.00517092905400791,1.0,1.0,,,,,
3085,12581608,24680,0.0066301899938963176,1.0,1.0,,,,,
3086,12585648,24688,0.008337714771979395,0.75,0.75,,,,,
3087,12588792,24696,0.005200488215654798,1.0,1.0,,,,,
3088,12592960,24704,0.0052973259585758934,0.875,0.875,,,,,
3089,12596616,24712,0.005105331481555981,1.0,1.0,0.008398880508907181,0.625,0.625,,
3090,12600272,24720,0.006700016586674346,1.0,1.0,,,,,
3091,12603480,24728,0.0068972991708091255,1.0,1.0,,,,,
3092,12607712,24736,0.0065733434529289935,0.875,0.875,,,,,
3093,12612328,24744,0.005526935662342511,1.0,1.0,,,,,
3094,12616688,24752,0.004055173101469418,1.0,1.0,,,,,
3095,12622072,24760,0.006920038098060958,0.75,0.75,,,,,
3096,12627008,24768,0.00379286209551313,1.0,1.0,,,,,
3097,12633608,24776,0.0036975631645365077,1.0,1.0,0.0072091098549234124,0.75,0.75,,
3098,12637840,24784,0.005061150846001247,1.0,1.0,,,,,
3099,12642840,24792,0.006089454279633486,0.75,0.75,,,,,
3100,12647456,24800,0.005352280793604091,0.75,0.75,,,,,
3101,12652840,24808,0.005399018858607106,0.875,0.875,,,,,
3102,12657136,24816,0.008320326725368206,1.0,1.0,,,,,
3103,12660088,24824,0.0072690082745060095,0.875,0.875,,,,,
3104,12662592,24832,0.004961566939526132,1.0,1.0,,,,,
3105,12666696,24840,0.0062127363366195855,1.0,1.0,0.008574864507426797,0.875,0.875,,
3106,12670288,24848,0.005037477399605904,0.75,0.75,,,,,
3107,12673752,24856,0.004125306136349465,0.875,0.875,,,,,
3108,12678368,24864,0.005351920326381105,0.5,0.5,,,,,
3109,12683048,24872,0.006187734432566348,0.875,0.875,,,,,
3110,12687152,24880,0.006766588232859523,1.0,1.0,,,,,
3111,12690616,24888,0.005752097812779972,0.75,0.75,,,,,
3112,12694400,24896,0.005164226014228008,1.0,1.0,,,,,
3113,12697928,24904,0.005612285996065797,1.0,1.0,0.003854973855546209,1.0,1.0,,
3114,12702800,24912,0.003968090240669348,1.0,1.0,,,,,
3115,12708568,24920,0.004176173797876274,1.0,1.0,,,,,
3116,12713056,24928,0.005202511645513603,1.0,1.0,,,,,
3117,12718376,24936,0.005483062284972016,1.0,1.0,,,,,
3118,12726192,24944,0.00395972192844919,1.0,1.0,,,,,
3119,12730040,24952,0.005976148902935572,0.875,0.875,,,,,
3120,12734272,24960,0.0034419379157471335,1.0,1.0,,,,,
3121,12738312,24968,0.006340217779937304,0.75,0.75,0.005604560930847451,0.875,0.875,,
3122,12742288,24976,0.006012004043051364,0.5,0.5,,,,,
3123,12745880,24984,0.00791496873181396,0.625,0.625,,,,,
3124,12750176,24992,0.002569511261675954,1.0,1.0,,,,,
3125,12754216,25000,0.007043637253588403,0.875,0.875,,,,,
